,account,token_account,quantity,percetange,value
754,FS8jb8DyqyC58xKrXvJxZHm8M6YsGBtwyLPJophvJJoM,DNcswFAPAzXysBXSWJnZXmmj4oCwPua73caWNmZvAuUh,"5,526.522395",0.0005526%,"$5,645.8"
755,8HPc6muKJzRU3TyQ2ggrzxijurAc8Fe9GnkqrhLTUPi9,CcXT99thwn97G6HtXjZqzE87xJvnwHckVxqugyiVU2pN,"5,524.255793",0.0005524%,"$5,643.48"
756,HhPyFvRJqtKGiQY2CipqjpvpPQzwYkM6wWWuAUVkpxjp,3gVrCMadSZYst8Wv51zpRppzPa2uwrgYJnWNybqgvSCV,"5,524.179091",0.0005524%,"$5,643.4"
757,AAyq2SBt98Za3E3JWXTxDmXmiN1rM2Y8BRFiKNpKTKcy,8jKrhrTp4MPdSurKSf6rpxTwEBUSQXxuZEq5WY2DytsJ,"5,521.38562",0.0005521%,"$5,640.55"
758,AxrUetCVhcTLYtLMM39t1SVJWB8brbiYzgTiRUPWHrEj,ChiJ312nvxFCaqxH6xfq9RWSvt77BDnZ19eqjkwR6XKK,"5,506.651541",0.0005506%,"$5,625.5"
759,B64f2B1VLGfZjGsV7jKfAcrKJJhaVLkiMyi1vEeDfvXw,6T4EHWGtnpQMED9eLQ9mcqqAVnZEuwZt6nxpknn2amtk,"5,497.972495",0.0005497%,"$5,616.63"
760,DG7vUVtSFkrvfx6xekg6Pkd1X36TDZRqJEJTSxjvTBrN,3xUeMDWRX8uz98DgkMz8m8UXc61BbJuoAuq7kCKBeaMQ,"5,493.759477",0.0005493%,"$5,612.33"
761,145Baf8VADkDK8LrY4EiPj68yoCS3MsaJqJRajDNFn58,4DTQtHYbjiv8qojy5RB9QbKKsGN3pe83ipSmHxhgSpcz,"5,492.770085",0.0005492%,"$5,611.32"
762,BKdGR86r7CqMn5YojW3rdZ76ZiAT4Q2HCLEhVcd4pEyb,623UYdvdhmw1Q2X2oAWF6LM53MAm9ENnAMhTyGrGutMx,"5,483.585379",0.0005483%,"$5,601.93"
763,63Fk6MgBjv1YiMA7TfLF63HJBRS8tVHrGxa7tD8tmRAi,EAn9hePQwwkLqsmFPybkj48kq5miTwe3pyfibAyAujpC,"5,478.793759",0.0005478%,"$5,597.04"
764,7UxN7AnhTM2zHApW3VTDDV23W6n1aqULUVefYqdHzMzL,CNZVdpkzrbtYvmAA89M1YWNocTMYWBsvrL1iP6Ec2BHi,"5,470.954394",0.000547%,"$5,589.03"
765,E5qvC5N29qvLPQSxCSsfJUU8TFESHhaFyBkWzPjrGtxf,Hjxr8uxbSX6kkTUGombB9F15pBVGw4r8Xr2wFwsXPZQ1,"5,446.148259",0.0005446%,"$5,563.69"
766,79rhniKxGbx2eK9ktq2VdENU8FS3gvRGK51j6eqmb6Ye,248Q9fEUYByAMc8MSJSSjyvVL7SCQMGikqhe8mb8aD8d,"5,440.552397",0.000544%,"$5,557.97"
767,8JwfuUMto2q1935VX7pbHT3wiz7TZ6i2QzgAmZFBvY24,3ANH8FRLq8BpBjEA5N1wd7rpdjrfVjrNucoq95KqcPF2,"5,430.588421",0.000543%,"$5,547.79"
768,5ei88DQ4Nn1eM1SRbZfzbetbsMob6wevvJuAuugVDZLP,Fu2qjiaSNSRUUvySbmbUvkdCr48ZtVzAPbxNHUn3zetG,"5,417.228641",0.0005417%,"$5,534.15"
769,ATmjSCPUTpSisJ9LGES4q5XKUuJLkAbt8g93qQpmihbK,9jEWhRQs3XTyjbhDmfEEp9G1oW8emkaowFRziC3YSMnW,"5,416.194042",0.0005416%,"$5,533.09"
770,83zfzhtDwdbeLcUdXwP2boj1KJcP9dYiQjoc72HbPppw,AEQ1iwNadBS6ZCAyWJ8U54qxj4UT6RiKRUyJWuUKSTqD,"5,412.976969",0.0005412%,"$5,529.8"
771,E5eM4MHxRBKb6JhPcJ7QVzvSEuWRZvuXGTpGWvjj5eot,DdDepf8CyMCE6AzxtGgNF9JAK5P5q5TPLMgPjSuG6y3o,"5,411.928068",0.0005411%,"$5,528.73"
772,9vw6dLXSQ2RdggvJqXx39i7ku78eM3JmbibcgM61ATSW,4FusuDawgWEZA9A9bGymoxhz12FxAPfUv1h821FwKu3e,"5,385.462808",0.0005385%,"$5,501.69"
773,FbtNj7FxDurjiWf6V7uVUGhtqrzte9kZBVMFPzgvZ9uF,BRJZmPXt2PBmm4i54tnkjmEuLjWbhr93YScidmLLDv2P,"5,374.567073",0.0005374%,"$5,490.56"
774,9jnX9eEXXyfkmgsCReh26UKhQXHD4daMyiswvnygUyKu,GibJ6vSYQRhn8r5vsfo3ihgDyzdzbtx5hCpYM8Zpe6gv,"5,355.33986",0.0005355%,"$5,470.92"
775,5ct1VvmiaxP5y42foJsjYSkDacPR9LvQouFc9cJFoDX8,5r1ktWxdNRb7tNjmaydhnVkv4WgTxnGp4hbfXQhdmDXV,"5,337.963988",0.0005337%,"$5,453.17"
776,5CNiW28PRhtXysNdW35UdHi7XRWS4Zh6PC6E1v4QKZRM,4gWZ1cw1nTXXoR2BZB8sf2LF2XARXMdN6HNLHVFLEx2j,"5,330.429399",0.000533%,"$5,445.47"
777,3bokQ1zuh1k525DbCjYBQYQeA5RwyShHFQZzJG9LpUBV,5G5zP6exDSz9F7dQyDoZUMZcQCRE56XkbQH2CC5dKPsW,"5,329.625025",0.0005329%,"$5,444.65"
778,5iC5juQY2DawZh3tQqp9HnuKuPmuGiga233w2stKX72a,6p2M3yqTakgSNPVmfMtWmp9Cd4j7UaTSUQpu2hSZr27i,"5,293.658673",0.0005293%,"$5,407.91"
779,GcRkaJd6VsRpwCgSvpUmzyiCGQgVg1M1a6sx6YR56Upm,DVwTfG4Ew1UJoyRkj8JZSW8uNdpfs78SD7NLxyHKD9zk,"5,289.457021",0.0005289%,"$5,403.62"
780,GcRkaJd6VsRpwCgSvpUmzyiCGQgVg1M1a6sx6YR56Upm,DVwTfG4Ew1UJoyRkj8JZSW8uNdpfs78SD7NLxyHKD9zk,"5,289.457021",0.0005289%,"$5,403.62"
781,8YWD578mJmiV9viqLQeS8MxoPvgT7Nym2ZujWLwiUgZi,HmmLSvzM1fPL8QZXwakTuQvBj8c2617xd4ycjbqR3kFQ,"5,288.122211",0.0005288%,"$5,402.25"
782,FxDhmHKDmzs3fAk3TzwCegbUUVC7Mwe3Sdv4c51eBufC,z4ek5oycSA2z5bNi3thE2JSAKxbKHQ7UdSzmQrAitR3,"5,274.100308",0.0005274%,"$5,387.93"
783,3WEpmCJQqkaQZnKfve4UMxfdBZueEXW2AxW1JaA3o6cZ,6fBkadPyGQNDT7fdUdewqhwnbiNBpDWKFqh1XVFbMJM4,"5,270.714904",0.000527%,"$5,384.47"
784,AuBGp463xAsxruGSMWjiY2xC2sxxFtNdvVkoCG8Whos1,CHwFUmUnUKcN9rQZ9beBZEhJWKZABZUU6DnEpSzTkmBP,"5,263.038375",0.0005263%,"$5,376.63"
785,4qVCYEF9SnAVCSLFcPxs4QwNpyFsuLrawbXFAdUjkqCt,2W6S7iNEMNTmBD1PUL65WdYjHBizUn9dnZ7c24df4HdB,"5,256.448304",0.0005256%,"$5,369.89"
786,FW4ujdMN5TRrHeWxzvBTwnnhYkLdEmqcj55uoG4mSxUn,7y9pm6Eg7ocJkT4D5vf7Tb2jjnsriHdQ4cQesWrM8cMz,"5,251.43239",0.0005251%,"$5,364.77"
787,Gs1FuKoNAstqEzqZivkUQWZfBVqn5528xm4yNfbyfZqS,HH3HmzQrTFBJhJ9p4cAYTspSRKwZBRNwE4sGLTfmSRVL,"5,249.28722",0.0005249%,"$5,362.58"
788,2Wk5hkeU4WDQBiUvXumazNCUaQGZKHRffBGbAe17bHJ7,CGTXDiwdxJZkeXnZZj4CdMsaRS8W7SBL6duZqUGb4yEf,"5,239.493426",0.0005239%,"$5,352.57"
789,42MusrcmYtAZW3idyrSJC8ZTaZiqb73kXWJ9FarW76vm,7N9ru92HocTLWgLPMeQEWnZM7ifFvnZeDSTXrwMTXPgw,"5,221.008889",0.0005221%,"$5,333.69"
790,BUnZY9yYoS4qhGWygHogTt1fiPgQaKCy6WMYiMXXFfUd,AbqHx7wyRCWjYGgZD2RP8jLAdEY1smPLRMGFsdXCz3g6,"5,216.799884",0.0005216%,"$5,329.39"
791,4f93AkxrBB8apYgbEHUxYHxV27qCF6xUgwq4ueayazu4,H8axx5ibWopPBFTdXRc29PXnW78aKAk1Y1NmbxZrpq1q,"5,209.902204",0.0005209%,"$5,322.34"
792,7qN8ToFpaChbLMq599VkRcMMrP3otaMMGFqbV3titfcD,7hsrbELopq22NVxbckNk79K9gFPewB2Qzdqyfkjwmj3x,"5,200.317944",0.00052%,"$5,312.55"
793,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,3GECAHfqfWEY2zuWGvEQpZ38o6eCLmgpe8TvVE8FtaTp,"5,187.850877",0.0005187%,"$5,299.82"
794,4EF5CCNMV9PsxuCvVVAT5Z1v3ob727WKpYyPTjYxB9Xi,G3pVXz63qTkBmacXvhpAvs1B5RxtPy8ubqZqtWxD6xJm,"5,184.725539",0.0005184%,"$5,296.62"
795,5YCyB6wPhHHzJs5xfThMAFsw3z7DLCJXgJBirKHHYxv8,BrJn8koWDUit1NcJzEcZszhZKZrjJYyo7N6ACaGM28eF,"5,161.951778",0.0005161%,"$5,273.36"
796,7ZyQxvEvyeh8StTY3RyYpHfkdSQ6nH9VSgQNH4rSE2Rq,6CXAMsG4GMZcza7Dy16EMSGiiNhGvhNsAxBWGjrTETD5,"5,133.209364",0.0005133%,"$5,244"
797,5BTdbhNTzJETU1Z35YMSfWVVv81PjgMBL5r3if3gNXEK,FJ6PduibxAPZwMi7SaNbvmyYuVVzHPr8FKgVaMg36Ci4,"5,126.869417",0.0005126%,"$5,237.52"
798,H9fEJwjHBcK1xcS9kGRDeoXCnHjbxEBqMw5NJkFTH4ng,3nX1Kyd3QHKStASkzJ1x9B4YbGPkSTDQgsohMuwaJXjG,"5,124.754606",0.0005124%,"$5,235.36"
799,BtJTPpLAGAPD8ir3r52kRzfCn1vyWDFs3Koj3VkdbYSC,6TuxBACNERBwWKabCfq2coij25RkDPCfELeeQkFvctv5,"5,124.210522",0.0005124%,"$5,234.8"
800,5KkNf7QA7s7oACg5CjL7t7wjxPUEdkuv644qvEkYgy5N,7vRokNDKLbeDK4EfkyVRZSqscAoypnms487zMpuNaRH1,"5,114.432862",0.0005114%,"$5,224.81"
801,BVdgM9j34pJRzaoJMTy58sJfNdRpntTpZMixjr9ZBbw2,Coz4PDkzLfYGAXsf8tSWUEQRMjrzUsKzT9EAFNavECgb,"5,108.455292",0.0005108%,"$5,218.71"
802,BJrJw5SdvbhwhNxRvrkNz7S87kHpHhRKq3cEEpmJH4jU,37ZWxCTaSpoVgR4Gb7KR7NcUbP96chZVfbGnzphTjCyh,"5,107.209425",0.0005107%,"$5,217.43"
803,3ECCtPPSvTGxZJZMCi92R6hEfaqW6VvwwkgnUc8G6pHY,jG1c8vt8XH8vZLz6L2j9kfsKRFV5UrPHFbRCt7VrC1W,"5,103.392189",0.0005103%,"$5,213.54"
804,BKW8jjZypbgbmMztPPS7aM9vPYqNp4kg87ogLhx7UNEN,2Fx6Q953XaDY2PMDLqMZdWGQWtNYqhmh4bC4HREzuuZi,"5,101.767332",0.0005101%,"$5,211.88"
805,3U6hK9P5EVxteUGu3qgHNxP2JhNJfvYzPqQjSXVsaxbU,75RteR4enHbFpMmbeBPWx2Sg1Gbdp4FLJvsFfrGiuMvp,"5,087.996099",0.0005087%,"$5,197.81"
806,FJXxuNVzyWTQAMRsCokGo6YkRpyxMJskhYWwd7aJNjZo,GUDzdSso57TNcGpgW6rLSF8pZSUPZm3Q561s8jwhFXYJ,"5,082.331384",0.0005082%,"$5,192.02"
807,33TUZJmMLHrPhYH9TQtUwtBCxsvSDsVf8j5FzpxLDsGG,8pw4AMa2JsoUbsEaBbQCtfLE3k6pQSm6KZn47Qwyvhcj,"5,078.078622",0.0005078%,"$5,187.68"
808,FobY5Q8R6bRJ2GywRQCLW6McUd6MaYMSRTEBN4FUdDD5,D8g163kuRyDstSH7NADuwqYg3esrypWW1h1a4nuo7aYz,"5,073.779292",0.0005073%,"$5,183.28"
809,Dk7SUmA5Jid9pPHqUTtTdPDcAcKH6g61bYJjGbsLf25G,EZ1Hzyhss36w8hZpEVvRdc3s63qMzNnNcwFRfahLZcNw,"5,056.772399",0.0005056%,"$5,165.91"
810,7iRo63BzGA3BoXyNhrhR3WNzBzRN1WP4bDik4Q5t9fDR,G2t5YmqexUwZjWT81QvQzygthVeT67WNdUUuFWt4W2Xv,"5,055.863745",0.0005055%,"$5,164.98"
811,BF6mmgY3cpEXK2cpd26qtThrUWGJD3saMrkkzy1PaKyA,Ckep7UYiUyhd6rMvZeMZ6Fx5EB6cHDpydKv2e35cAjug,"5,043.701477",0.0005043%,"$5,152.56"
812,CrwQcSPvZ7cjGtUVZfgLyYMba8uA4n1CmNeU96VUn1pw,5Shq44aBVujDSTC1b58QoxgXtrcp3inQJhov7SoAeu6A,"5,037.996451",0.0005037%,"$5,146.73"
813,33fJKKeoDEJVEQBfUcJCE47qqnnhsvCdipJsPjKQrbd6,CHrNBMZkF7uJp8TBYpDiLSSydZui7iSFjMu3EhTf7cNv,"5,018.827633",0.0005018%,"$5,127.15"
814,FKCbQFCcW1Hi6rFqYLWd9sdP5DD2AXhwx9qWgeoptRZP,6V5X7n5QQ25eJ4bTBN512HJGWtbUDdjyz7qvgrAjBG8h,"5,007.672366",0.0005007%,"$5,115.75"
815,DgAdYXEPrZSFyRwmQbw9V1nBXQeF3pRcUK2xTecsRGJB,2E1WyeYBTKZkJVuRUmUCYp1rNgFaSsJVUB3r9Kxkph2y,"5,005.333147",0.0005005%,"$5,113.36"
816,8D7EZPxNYZ65NNqnW6kDJGLbPN3RKUkrFFxrtM52JG9U,HG3xKRiX8P85u12Gg16SDkJA2wVwK1h16ayYjMfn17Ly,"5,002.972989",0.0005002%,"$5,110.95"
817,9KbH4mDXAenZmzBiJDZRRS53t9SxCbD4DGmWNRbTKpu6,2GAagK1BEJ4bo2A1eMNdr7cMSoVMic1MZoXJWb9sM7gK,"5,000.707387",0.0005%,"$5,108.63"
818,4YZoR9zpzi5jMCRPzHV4DMqTicXuG2UPJ6AKPnPYXrBm,E93QaowZrQGVmPKzYb58NMb34m5HisaJJm6XYpQfpka8,"5,000.02224",0.0005%,"$5,107.93"
819,7L7CtyAUmn3GUTYxiKAUUkqBVLhosZVng1wm1dq6Qihy,EmnWTnDgzWUAAhXHeWVjbUAeJZKKJ6kaqFPS8wURkFDQ,"5,000",0.0005%,"$5,107.91"
820,7L7CtyAUmn3GUTYxiKAUUkqBVLhosZVng1wm1dq6Qihy,EmnWTnDgzWUAAhXHeWVjbUAeJZKKJ6kaqFPS8wURkFDQ,"5,000",0.0005%,"$5,107.91"
821,FeghpYuekcf1a5TCKp7SU97Ki3yXngiufP6M9vV2wi3,GegUkU1qHevgzsjc5s43kE64hjXyFE7oos1bHWRWq1f9,"5,000",0.0005%,"$5,107.91"
822,ADWGxvcNd8kUULbgmFom5AyumU2qzqDLA9PUDnfUKEAj,4iz8DsSh1raZVcop6TxAWN3xmswHyWMjBzTPuATHdBHQ,"4,996.415472",0.0004996%,"$5,104.25"
823,J9KbLB86h7PHVn9SymgZ5LnpDXJajdkMd6nQy7vGGGop,Ch11adj7CKMJpX3yrxe8taAUmbsSxFRRHAN2qAcV5Byp,"4,970.85085",0.000497%,"$5,078.13"
824,ESMrM15VR59QgtanZfvqDuHrebJnv4XRaZVZJELg8gni,3iPM3gkVgnY2MB6PnXXDevauXm2pv57H25hfMH452XST,"4,958.460638",0.0004958%,"$5,065.48"
825,FcPUFQ8AHuHH5N55JtzdehH8Jk7c6htcossxzQ8hnSUP,4vLizDnNzD6rxpDYJ1iKLpFJPxL2otfPcJcFdLjxAKQi,"4,958.050473",0.0004958%,"$5,065.06"
826,H6ohcADm2EpdvNXTH8Au7etSbrhm7dW4KVcTC5Y93Fio,9Z7L3i64DQU3i55ywHkULqWmYMevRdza1CF881peSozb,"4,942.598156",0.0004942%,"$5,049.27"
827,7E6EekmUieBmSvv9eCLZMTtTuG5o77rsDpDErN3tMGj2,FFq44dbDSAS38yAGqEwCd2BcLqoCL9Kh5aVbg725k1vq,"4,941.425159",0.0004941%,"$5,048.07"
828,ADMYem3hNqVgUyKbKNTF4hDvdChbkyVodgGXPc6HzYWH,A5uzGaGy6JybZuWesEoXudNpGBRssmRCqcY8cnprTZx8,"4,916.302842",0.0004916%,"$5,022.41"
829,G3k6u7Mghrv6sgd9abLmGLYBS21YKHjEzemYmkiNSHKE,JCqao25rrGmzQdEsqbaNtXgnnPyodgwyci5uoVhcAwsB,"4,913.324571",0.0004913%,"$5,019.37"
830,ANtCWEYCFa8qseSQbZZXnbTTz9ujzhUueuqRPPBRE7KH,25bzi8z1t38SrRtm8EXgvg5NNEcAx1Jf7tppJGd7HLXN,"4,908.414704",0.0004908%,"$5,014.35"
831,6sYAc4HQH8ZTMMXudTKWkcQNih3EKP3EcZZKb3LF9GAe,BgCyup5BduVRo1Xc5XEmc6xaeNNmXjd1gGAnW9Sb46bC,"4,896.704016",0.0004896%,"$5,002.39"
832,9FLwkRJXQdUkZarSu9Jx4PZxgKWHNrEdUNYutc5c4xb1,Bp88ze82ci3mQtBb8ih9jiYocJNcAUHNiyQuNQ79XqUn,"4,891.141277",0.0004891%,"$4,996.7"
833,4VJTaS8qu9upcoNH3BdR7hjcztbJ6nh1iC9qTcYDfzoe,6TqXQ8UfyezVeCxWxhciMjdwUt3PfuwjC1CJqpRb7muY,"4,884.981732",0.0004884%,"$4,990.41"
834,8zb4e3H76hN2EutgMbMAPoLVm8beKff6KUZzRWVw8zDG,1yLaFP529Xu7ZmEMhvgfUyXm1UxDg7RrktGdNPELnSi,"4,877.2367",0.0004877%,"$4,982.5"
835,BuLMvrHXw78MG8fxP6uhSGhKYE5SPiRRXnfuR7HKWsQs,7YLSDmmtrdV5yjsj4rY4SXq3i9Fo2FkvBzmBj5jv1ctk,"4,870.571615",0.000487%,"$4,975.69"
836,EUgSGkP1JBvasHZW9RmRVXpfbhY5AcoFG3sEHvzGzxxN,26rz1tdYFYGVPPwpaffGsckoNaBHfzmruu98GjW3GR8Z,"4,869.764241",0.0004869%,"$4,974.86"
837,CncAM7ZcJqKpXGianZA74h1PWzMdoTdNhJhKmS5n6F3Y,FGGcGbtfU1tY2Cx1hDfYK1xTB2ymjGyHc4h9ZwCHZfYt,"4,864.864652",0.0004864%,"$4,969.86"
838,J7Y9NJdCY57n6vxvQ7WGRpp3Vs3Bc7QaLy6QSSQHqXFG,7Z8zSbpnGmY5pr9JD5YiKzvy1XMkQse9JtFtkJaikC2H,"4,855.789869",0.0004855%,"$4,960.59"
839,4KTg4WdpH988ssXCj46EqZ4qEHvYHf2xawYsgFy7MSwB,5pnpjLNfgn75WBoztx8gtaA2vmzq9fSpcMRW9wvCsLoC,"4,852.317556",0.0004852%,"$4,957.04"
840,ADvz47BZabFg1ju3MmXDwBijVnNgmyrBbp95mELLMC2,1b4JGqBWbLrhHTbATEQFfMjGQbcpT4RDPgCvq4DQd7E,"4,845.047379",0.0004845%,"$4,949.61"
841,36LyjvAqzpfXYEfbDt9QCjidWr76TRWjK3gnRLqrDdMK,Bi9CrDKPAXfjonM5CpD1XbRRcFTz3EakAAvHwggxw1xi,"4,828.864936",0.0004828%,"$4,933.08"
842,42AmSyj3zjxh5PpNJDZzfCpxizDR5kmoUgYWnRQ6vYdU,B1zqDTqaSbzJfYahnwYKpAJCHe81bCZ7K1ZFWp5BYSDy,"4,822.498591",0.0004822%,"$4,926.58"
843,D59H9ptMLmh4kygWyaQeSmyQobx68RF7KJU5sSbkUzm9,AU7ARqa6MYkUT12WRpBJ5JnGCLXU1ReuxjhpodST8Mo4,"4,819.423592",0.0004819%,"$4,923.44"
844,HmML51xGxQDaTXdf3HsZYJst7KoFAatGMtJ4dPWmfN7q,EcsnvkYHmrwyFEgjBv6drXrVmAvVS2cmTWvrrWtjH7og,"4,815.770443",0.0004815%,"$4,919.71"
845,F7K5tDwFaoe81j6ozFFMeRht8z3qRJvmSFuf9iuhHaY1,9SCVVVJjbvZKfxvMN147uRzf4JXi5tBYzutKuvWdcHVo,"4,812.101297",0.0004812%,"$4,915.96"
846,2cyocjNtNVbPYAVfWbtxZywLZuiZYrSP35nYzfKx4wuz,9QFjeEqYn3kbCSBmxDjXMSNYPYNa2vd8TUCKacKV47w1,"4,807.162692",0.0004807%,"$4,910.91"
847,j1oxqtEHFn7rUkdABJLmtVtz5fFmHFs4tCG3fWJnkHX,BWRNmHsB1iMrbig1xsj2fHTG2oq8ah9ZJXqARPykhsgf,"4,802.367741",0.0004802%,"$4,906.01"
848,A12nFyemV1G7EbbjWWm6UAjYdz8kwYEWWLgZQXXA3nGe,4ozSz4pCyqn5fB8Sx25eR4DMFBneHihebN5tyBMRmLMc,"4,800.690663",0.00048%,"$4,904.3"
849,vNY9bFQAerCWfmjwNDC7sUSp1icXXCvMjuWr6YJszER,692bnkccSok72Vg94GPpxHsRg3uRMwGkgXLtYwpwrGFi,"4,798.633036",0.0004798%,"$4,902.2"
850,DsrERzVwEQDbNSVKbWwvisoTy3AgoTdXJZxoBeNxbnST,ExerykeHavChHr1aW4ferxPyLnMCaCnbywnws5baJwyh,"4,795.712805",0.0004795%,"$4,899.21"
851,7CpE8pXGiPxtY35EZ5igzcoAF5ZeQwNdKFPGDrT3zcQJ,3LkzaVK9PTwDkqg24JvXUZDDm3w48C15aZ8p2wTNyYid,"4,774.384798",0.0004774%,"$4,877.43"
852,ACkoAw79HC7zY95p47m5dYhNkot6mAf13Z2nZmP7Ndij,A6Qw7o8LEMgivyBhmV259dLZCGtXpCicAZHqf5LNCvPG,"4,767.381586",0.0004767%,"$4,870.27"
853,CucQmotiAbwB44ND59sqNcd6dxbZRRKRzg3kB9dPcJHs,3vVnsefX6jm2DGtdjiNEKrXgHDNLCnigPZx7vr5rrwHL,"4,756.625158",0.0004756%,"$4,859.28"
854,D5xLMDHAXwhkRutPMbw9FgzJ8izYQZnzZz3BXmn21n9v,CYqHXnD65o1W9prMgiKbaoUk85Z31uhskbJuQMoZNwHs,"4,755.47148",0.0004755%,"$4,858.11"
855,7HFRWkv2kipCwQi6G4SaKAcH25LU7jyZgeEKs9L4dXcA,6yzBZfyZnFvVd8KGpP665zbjgtPHozd5SpyqXesU9ARN,"4,753.576558",0.0004753%,"$4,856.17"
856,8hr5GgXt6BkjF8ooEyzPwCS53MnzTfAwrGW67bFJtbbD,2nBQbJVRp33roxhRTEXZXZTc4JbB7ZN5Sh5a2z22RT6G,"4,745.165447",0.0004745%,"$4,847.58"
857,CLb5VaZGiNHkRBeyTVDC2sedfU3oYik54vDevwV14W5L,53sz4rGNBV3vd7Wuhyxqwt6Gmty9dJdxq3TGn7eX1BeV,"4,734.455496",0.0004734%,"$4,836.64"
858,HDYSAscSHFQUTpQBaksVLKzVsAPcCsNCoRXFJ6BG5Hwc,Bebnvwz5HMRgAAtyq3EsbBEyTndyTquoQvuamuJ6zVzZ,"4,733.060497",0.0004733%,"$4,835.21"
859,7z3UkitcnMuNE1vqRKAw2XgypwtE9bXzX2gED1XJ7h8L,7UcttoHj8xD6fZNaB27RBDfPbSBxYtd5ADWRfpr1K9Lk,"4,732.425246",0.0004732%,"$4,834.56"
860,HNRJfRxDW8huht7SagpqMiCH2ytdvLG9Tzimo4L1RiF6,2EyVTyLQBDfRgq5vMuFCRApsJYfR7Z2GW8bsREmH4j7H,"4,727.756647",0.0004727%,"$4,829.79"
861,GW2ztCmgnEqTJ9SxGev8znytHE6dRwfYFgrG2Q5FMLcm,CQJXRNDfbt5sBSvSRxzNsD3V4jkcuy4wcGXoSiHXNU5z,"4,720.255333",0.000472%,"$4,822.13"
862,EwvYn7ZaL1gZz7vCfhLZkqV23XJbAUmJZLcqbcr8HD1V,3nMdm13FayBuaFvX4j6gu2nHtC6mYsEkHeQ2FEXoEVoU,"4,708.10774",0.0004708%,"$4,809.72"
863,6jMSpxKU9PKWkWqEh8fUoAq4RUMFEXzCLJxMV5jsffBw,BEox7BNQ2DRHVSBiPRDFzebSwMjmcZ3KnzqDjssXmBRR,"4,706.144733",0.0004706%,"$4,807.71"
864,4aQbNVC6vrcg8pC9f2zbwu8rXqxoq1TU8Z9g3hgguWs5,CotBavxojmP2RfQzRZmJwTMHnNYxb2PK6FrvRh96oEuu,"4,695.941276",0.0004695%,"$4,797.29"
865,G6XfiykKsDLjp1nNXYpYiaMTuyj1y8dCBuVAGwKsqSA8,A8fSFL4fvHyZqh7TiNX8vgU5H2pvbqgYEj1mCs1Kwdde,"4,695.251519",0.0004695%,"$4,796.59"
866,3ANGtueCsTacaroeqwT8uwQi6bhy7GE9bDeS835Nm6m7,4EpBZCP8NQU5cd1ZD8xPpFKT8Xooc9LqFXJ97ehwrWgd,"4,688.954093",0.0004688%,"$4,790.15"
867,AZ3cuVM8Tm1yxdC2aJDfghxhGbinTXCadMATqfNUZrJX,8geSxkHqGXA1o225Uf4aoFXvgdMTJDYMs9at43A3xYhz,"4,682.69678",0.0004682%,"$4,783.76"
868,DrC3LwK9XqpKdSVuPGZnUdoQiEw7Fcw6paSzqfudJhLM,626C4oZVWCKhki7atLr8Gq7qgW1YiA7knQdP1QAwxVWe,"4,664.855255",0.0004664%,"$4,765.53"
869,9kSuCKQQtUMKP8TQpfQePYny4dgqpNdkjWectQyscp9Y,8Yyos4RQt2qHNSCHxM96WURsCcyyA8qr6uxyGDJWhZjq,"4,658.615936",0.0004658%,"$4,759.16"
870,8LePmTFmgbQ9eBf13DyER7F6VJiTLah25Ncaw9aDaYgL,CNrFEwwi9vXpL97E6riVxFmKgtaNhVdg4AjmMQbbY4nQ,"4,649.545863",0.0004649%,"$4,749.89"
871,5W3oPwqoCRAs4Btp1XKH1j4YirQAFaUm1mPmLZLoDS28,Gopr4oeyZZfa1VZxnG6r9PZ61Z29FozEFRJkTZ8WBDXF,"4,625.630808",0.0004625%,"$4,725.46"
872,ELxVg4C4tvQYDpH5joWePJH4eXTvDXeSGkEtmXQ8tvQT,23ptpnEUfGSDj3zNPwJQsX1nbrn4EH7YVXf3cNETzUcq,"4,618.674185",0.0004618%,"$4,718.36"
873,27zhUvrmkTTZKDsdW3hUV9q68x2DoeQ8tKFc2U63VyHd,53mQPQ5UGGZitxK3AbZJUrP8Uu67R26TbQCXdWR6xfsB,"4,617.126398",0.0004617%,"$4,716.77"
874,5dXECu3YuihjnTPTaAX3D8FdAfZrBLMUCjvpBschWCbd,FHQQAYgtYE6GsvfUgAWYkSrVZ8mBcwRg3wTo7oSxqhVn,"4,605.647361",0.0004605%,"$4,705.05"
875,GjoJT5rUKyKLM39BeDe3nuCzQsL6ZUHDW9pjzgr5CscM,BWPrAoenoJMPBvHEPiTJRmHBj4xaqqKn3E3TE8VFKvaz,"4,601.046033",0.0004601%,"$4,700.35"
876,J12Yk9qqdYhr4xDfmt3P6e59oxBsutsYPzaHrAngerby,5Ptty8cnGytkS5iyCSnaAqnsRWHDJFUBFgssycGxNR6X,"4,599.081313",0.0004599%,"$4,698.34"
877,5rqDgWfsf6BAAUTnUspub88f5vmHcYCSTCuSRYNgXtYr,4pwVBRVMmUeqjmZC9iHybVXkXNRmfFMJgUXw1JhTQYJH,"4,597.83901",0.0004597%,"$4,697.07"
878,CnvmAVhx93tAxk3PaknQpsMGsx3xZCYPRsE49bxrBWFD,F3ZBSFSZWnGv3y3T2nDFNxri9kPeAgz3bev6vjhmbF2Z,"4,587.691588",0.0004587%,"$4,686.7"
