,account,token_account,quantity,percetange,value
784,6uHHgoE7Dta8hQZ8XUg1HQYNDjiRndsQZnQzAXsxBM33,B9mcnniQwvuvXehCAxjGUcW5RWJcbFk3VfpN7XVa7ToB,"43,461.730248",0.004346%,$13.3
785,2XqGhEMSc4k1b2d1vhXULmqphYPCVQuCbzK32MozAb2j,BfMidrRTyAmpuf45V49FunYRPJvJVeiBE3qoSs1JtWgy,"43,441.948749",0.004344%,$13.29
786,42yfmRAoQq1cSf8cRz8j4aLitFhcJN1ZkkfE5tvQnUMC,FFR2gscXX5jknRh4bMxWpQtawJJYXYCY2nJrkeJbvHCj,"43,352.740095",0.004336%,$13.27
787,8Guo1bJWBVBA2255BbW9cd7WZqQZeqLRkJf8DQJ1aP6P,EHXecGWqXJjPaxqA1iUrSgGj52MkWbc8AMG9jzyJgsJ9,"43,321.539783",0.004332%,$13.26
788,6MQmLmJssLnyH7oaFtayDVkWuLrhVnCf928UKTRcvD8Z,6hx8b8w4tnj1cxZ5nLLQrrBLPZBnc2WEGkXpax7bEZYn,"43,270.915379",0.004327%,$13.24
789,BTMgzbJhnKPKEs8aB7Sh2BKbmYUexqgoxkXw4tBXrQRN,9FZaAhgER3F3C9rbbW3bzsZ7w5EQNhg4NGkQND5EBiVM,"43,204.619291",0.004321%,$13.22
790,7cmA7jLSiMhoyZwETxPHQqThvJhVFxXG5jMDskFSJGoh,DwJH3Qk85mBPQppDEi5LncMbQ5qrtCoE7JRqXdXjQDsU,"43,152.014958",0.004315%,$13.2
791,6MV5SStHGzyyREr85U7SGysoAziNbToUFu7dJfqVDEx5,4Zg1NimF2GPJjbnkNsSLt2QUGD8GN117F1VaKRwM7Vsv,"43,023.60481",0.004303%,$13.17
792,GLnGtgUybJXh3X2j6QNDvYXEnQHBVNFPR1L6J1mGHcih,81GH2u834sZAwdefFjkEY83t2bUoYEwwU93on5cb6SKd,"42,933.241419",0.004294%,$13.14
793,9Yt9X73sw6d4g89C6FgMMReKsdYYCHBtTkUvgm6mXEAz,ED9C1gdcurDoBWotybUzkQoTfd4KbcTXGfkw7VFUsokQ,"42,838.102624",0.004284%,$13.11
794,7kiCLa9tbQiqdxNbuF8gKzmEv4aZPAhk8AcpjNobE6ME,38msvp8MHtSMatU5cXrUSVHwM5VhK6SFTx5v35geJCVW,"42,634.183879",0.004264%,$13.05
795,BxoU6sdczHbyJL1WW8Wh2bJZueq8ijo2BcnJDzBVcKD9,DFt31RX1ya9C45fuHcYxEmwjmGRW9CdLg8K6iQaxhk86,"42,595.775523",0.00426%,$13.03
796,AHkRYtFh1FHjEPMMkEQqUuTCuhn9yxMfhPLnLdk3EMRt,8GwJsZzTBh3NHT2pdFomaEHDaVSX3vbkrqmHTSngav6R,"42,498.918202",0.00425%,$13
797,6E1utMYqaGjURFXYXCM6TRCSVnCEAarZH3UBi8hwA5Qg,BtyajUmDE3UJR6RN3Y3UqE4r2GKNkXSwvJLr9uE7MepH,"42,496.285644",0.00425%,$13
798,Aa6odu9MNMxHYqDCvbWyS4NfZGiB84hMs5astaHb8yjR,5wm7YXM62hzbVdRfFTyGsx47HnajcTMhNPGKSqgTkWpX,"42,457.094293",0.004246%,$12.99
799,FvAgMomLfsDL1JiJKr6VUuLbyrpEuMfKKNEoZZSy6bVK,J38UmShCekPbGa7pMMLvLPw5aR8Rs1YteN2ciJUgDUwm,"42,141.893662",0.004214%,$12.9
800,3fqqqKCirk4ECNuiPrZcvLN9S6HF8ro3BB1PoCpi6QrG,EtHFHv7wknnAA3GP2F226imkLmTff2Sy6bxyG11j6AfU,"42,112.682211",0.004212%,$12.89
801,CnvewrvP9F5WVkdLMRXVBtCr28GzudNR3zUXvudPq3R1,7mo3J4DH1hfRSSSvFynjByU5v4A3A51NAxdgD8dfhW2H,"42,052.150836",0.004205%,$12.87
802,Babm1qeEPwovcU4E82xPqfaCQxgA9aa71Qoakxs5NaME,GiqDuHTRA4GJjqsBbTQV3kJNEaKHyn83yxhudC9jpfQQ,"42,039.444284",0.004204%,$12.86
803,CLFQ5Z6VKf6GLha5bsgrP9uaEsgwgLdZUtaQaUtN4CDr,12nZuxmwb38fyJz34QWuPSpuFe1ABhsj6nuKpnt8ioEo,"41,985.882401",0.004199%,$12.85
804,3wj4UYf99FKc1d8WnJhE4BBfUjBH1hwQaEsG2E1ayv5u,8jxg3XfKcP1rnPPD5BwtnDXLpcXkm6BJSCi22niT1RRf,"41,470.797274",0.004147%,$12.69
805,DmwvzUMrZykpLu3vsQJhZB3P7FHs5wHu8TT7FXWwKr1i,EVhy3n2ySix8YSkMtL96bDGaP5z4EnF63LAVMPh6U5o1,"41,457.682129",0.004146%,$12.69
806,FyRqJhP1WVzs4zkarVxd35aDcB1Z9PqpRin7KJFGAFw,7e88n6e2dsUvPPqeHzpsKwe8uBnbPPRyu9kxrKbKBvgW,"41,420.273847",0.004142%,$12.67
807,kg8D3wTbnzqZYUhvAiKuJhpm76RvJArQJPpQACx3hJr,FsiGDopf3v1f8FqjyFRtm7azoTrZMboGkiQvWjgm5fDi,"41,306.58168",0.004131%,$12.64
808,DYxUYavBynrd1VDPeUrUJ6EYx9WtWprSJp3MBJwN71yb,4J1mAgrGMKTAVgsohCJkUXiwTRuUKD6nStXMZWoajL1Z,"41,285.02203",0.004129%,$12.63
809,CTxeRtkbQpeVkYmP9PkiQ7dRea2X4Cv9q65SoRaxPXEf,BiaRBLKGDT2Pgfo7PQwAPHaCwM1uCGPynrME9nMhMJN7,"41,201.271303",0.00412%,$12.61
810,5MKyZmhmkbVVA9mnvGhjNU9d2TWeWb2Nu5zoNP3RfpzA,8Dg2Aeawb6TnPnvuPXLtHvBqpeZ92x7kjNCMKoCsBPju,"41,192.800571",0.00412%,$12.61
811,AiJt21wr5oMLqJ6dp3pddwKMahHn1V62vSgvrvXjDb3y,BWEQEXCF4axVcFKdfDRUL4ZDKVQgUSQ7dFDMnAfViGuS,"41,166.49546",0.004117%,$12.6
812,CtB2GTMkppLTfxFamGibLa6tV5Q3xXxyZnwmXJXyUQTu,4D86BQFVbQ4dqdhVujjkfCxiUkspsHwzAXBfpJSPw5nZ,"40,673.302337",0.004068%,$12.45
813,3UxyPkej5BW1ypMdknsXo9Myvnafksv3Gj7rjfnrLxZC,8GiryqGmUXEzmFiQxunec8Xe2KhmbGCecqcXyKs1qiTn,"40,605.285834",0.004061%,$12.43
814,4Wws2RU91wvHUsbdeXDFH4vbmwb2ZX9M4Sv5WKKcC6Ua,4nj83PtfPjs2W9Gc8xTAodtsAQVavjCUrq4ucG9fha2E,"40,537.201756",0.004054%,$12.4
815,BQVwkpTrmCF5397uAApZzgsYHizEoeA1YSibcf8Kkx4v,7uAWXRvwjWyeTST7CosVhbg8JEe1ViJa97RB3ginEwA3,"40,315.504606",0.004032%,$12.34
816,DD76Hyx9DUA5zXtqkdK4HiDWcqy1audJPgAKEGxL8poL,zprqAUPkPXoVGTLt6uyexj6AoWfBzspza424feZCy1e,"40,298.389936",0.00403%,$12.33
817,Bb4fY1pkrub6Xt63FMyvK81fFwujHQPvYHRJGLWEQfrA,FuPXz3FSBE5dnKFYVay2v3U8J7rKDxJK6MFuiLFruuU4,"40,061.10733",0.004006%,$12.26
818,8MzJLs3GPpYEUYQk91SPLnNW2hHzLMYcr9LK6Zm53afL,HadkhRgcjkwGdpD1RG3sY5rgHjwzMcPHPN1GVzdvRcQq,"40,000",0.004%,$12.24
819,GtK7ZG6hwo6v5cM94T57wnQ4BnuP3j4GvghGfzQDhLNr,5Q5aaZnWKLD5g9KC3S4NTMeYoNYZyZs6EqCHe4Jt9bZK,"39,793.644221",0.00398%,$12.18
820,8Gs88HtPMybTc6QysJUJsHPFVhFZJMpvqXxErKiXguqV,HrMD9GM5AxoS9ZmVAftNmErYWjnTDxdx62hZcGdwTXtN,"39,745.700396",0.003975%,$12.16
821,JG8HYxBUPVC16UFN3WAnC9jGBFayXvuumUNpcjpKQwA,CPC9py1hv4s8igrnpGzaEnXb1ANM7fncSco95vFNMfR3,"39,732.885491",0.003973%,$12.16
822,AdxgcbHrNQZe87jvPPxgp29aeBiyjjKgrVpdGwdWBnUL,DP26iQeRU7pXWM5heM4BUnJyjf3Tw9723YAwKnx4Z9nH,"39,671.726772",0.003967%,$12.14
823,CPMv86XGvecP6zumd4krUczRQVWZsEJNZWfBwkeahGCL,Cmg6uSdNMGGGqaBHZUxMgM9zYTp9da65jPhX4fTLiFNb,"39,662.149409",0.003966%,$12.14
824,Fx5n6NkuQb4yjbs5VaVjiX7TeU4shdKFDDyW816kQQKw,BThFUC5J6BDsN3AS6xoGMcwvwcckVxah2wvjGp8spEMX,"39,383.053134",0.003939%,$12.05
825,7oR83K7398qY9q8Pxv7VLCyuXr9nMjGDYi4twLGB45Lk,AmV9QCzSnCwoiBnyVXvEWTLQxTyCNDykZ2gzpKazCqod,"39,258.937111",0.003926%,$12.01
826,9t4vxaUPhrKWrkg5P7zm5pWnMqZ2A3Ani5BR9zTDxvrW,DJjVvaJcsfTh4QhRgAY9DaqZCJqRWi51FYUKChRdcdTk,"39,216.814651",0.003922%,$12
827,FLQiWGXnWp6LtgUrWvZTm3WceGU1sR7GCFWHDuHTg266,7GeNCvPzXTyLuWFJ1toPBcdg5nw87qhecoYw6UwgUsMa,"39,144.992678",0.003915%,$11.98
828,CcopcfVgCJnquTkWLkQ9nBfKCBRc5QnJ5fBjLTexF8rS,B2taPiYsTQtw9jPCVbpS8KeVVfvDUqtvQwhMogmxYueJ,"39,025.521225",0.003903%,$11.94
829,DRFvz8HMmqcP8h1KpGGJzar81WXB42z9mcANTbcNDQgP,6PA2K3yHnQryGHrAvfGaWzoXbqRUroq3n7uRjmxS3zZG,"39,015.337053",0.003902%,$11.94
830,5ckPfkmL5EwZhN7MgXpujSVA1TurxKCDGXVSBVT8yPoA,GRi3ojxhTzFuGVxVN48UvCgUNj1N7ebVLj8SF8EnTzUV,"38,927.049672",0.003893%,$11.91
831,KViGRCuyCwWh2w8WsygKQr9eG5Fw6hSYh7uWc5N2NP1,C1ygJY8uoYoDd5ctfCpZoyTVNpxZ3L49jr2RvNYRubot,"38,889.288757",0.003889%,$11.9
832,F8ExXceRRk65N9wrq6JkuFoWqKWyL3DEZ35u6rSu6V5V,DHhYntP2yBxSDfr6iCM2y6fWHGcCCFY5QAmN4CTzMb7H,"38,772.116727",0.003877%,$11.86
833,A1mH4tkhkhxvY3RCr2bawABmFheLojqqzsfiohJbxLC5,Dn7iUUhxh4W92sKH2z39SZ1ZiJQeL9EnRKUrqjTYCgAu,"38,622.743813",0.003862%,$11.82
834,Cj9YYWN2RZCG2vTbA5KccTu2iai4yK1kyao2iYruBkNF,2WqJR6yp9qWHQeTmKhAcXpGQHiJLER6UdP6BgKMRtEV7,"38,352.729798",0.003835%,$11.74
835,7hvn2YRJ84zQ1yq3qzycPckHhSmMzroKQKULPSKfK5vm,Hnr2Xds3Dd34ZJrq6fD9GGUJHojeD6ByKpi6bmxq3gRL,"38,340.184131",0.003834%,$11.73
836,3uoVPvfWS5JHvVPFCz9bVfVNEGDHJvT5tvVCc91F65r2,8NcKfPYWG8wkZcaEGK1NviBTS5wkvoY3dri38nLFu6ME,"38,298.155344",0.00383%,$11.72
837,EW1RwvdvhHdDcgfFF2CFnpa4u4dzDYtR8rW46BBJE4q3,BCrQmzvTYHtunB9XTtQWWgMbxteda431AU71kWiVCqvL,"38,228.684812",0.003823%,$11.7
838,CdQcoRHcF5bfqvV3zgKfmP7MCFbDZjvTgod4pKn74k2n,6zS45qitzsE8UBqg7ug62jVxea8jApYPprAzxYgyboMZ,"38,163.420821",0.003817%,$11.68
839,GG9mG3Tp7hhUZZDTGedeRgA5K9K7tbUAPuKEKF3NgoD7,J1sjtzQFYe3UzzKCWMjxZft7ofJHDxCXkXoMyscaM9TH,"37,863.704157",0.003787%,$11.59
840,94QnVvT3fwFzW3iwvrB8ZP5qJyxkscSTfmhLA9K3xSN2,CCAzuURYj44sYRJfxrNzjGueaMDvseXv7pE9YrGKaawf,"37,794.384376",0.00378%,$11.56
841,8W7VH2DHmyKvcFhaQqmRVCoaMmcWCkCqB54b9YkrmPjd,5kLGAurCefsDcBs84UqtxqFANpThsGXmRe8iwdx82oxB,"37,720.730251",0.003772%,$11.54
842,51FjrNcDnCVT7nYFy5JvDJCZELWxAvju3mhm4dUdkuvM,BJVgsK7PVka91BNUCJvS2PVaEQ7EtSEDQzpmNffGv5CC,"37,553.536634",0.003756%,$11.49
843,9F9DuTrf5jpU55PT15fERxycWMM8WPnXeKH1aYv4hMse,3aa129pgxPHuWCyyDepqaobLyxpY9MFE1D1kHA3b6asx,"37,312.022022",0.003731%,$11.42
844,7r686WPHarAuVXDPkvsyP5mrsBwtpMZKobHWdyAfZfuV,9Lbf4iSf5MHiqttcAxLqUuuQQZsHExrS3YBj8swrM5QK,"37,273.826932",0.003728%,$11.41
845,88sKvy3gQMDvojm55kSw4RgaE3bv3Ji3oR6ibZJzxsHC,2cE212941F1Wb9f4hLX8n5zUvAAaP62qpc9zyjXf49EG,"37,263.113252",0.003726%,$11.4
846,5f3umfARGPi7gxvMjtGdEonyuwnvgwaJQM72f6shnMnm,CsV6Aod1wMPChuKo6ysp8Xa9EJb3Sdzb7BqxWER42mq7,"37,149.013274",0.003715%,$11.37
847,462SetnfZoYC19gpF9hsTwKiAHu84KU8Z2cL2w2Ceewp,3XPnBNgyoZ1R18kRbK4VKwsygTxPuE73gvLVWtqdbgdZ,"37,064.236736",0.003707%,$11.34
848,6mm7zd8nQcqF6PyCuekZkBeZ9jQdKxL2eP9ff5FAHLLm,9SEUsoDMA5aD9TiP2YF7Yd8uedmDZc2Rjjciu24pjGGT,"37,034.625673",0.003704%,$11.33
849,ExZaurRw6vhmipxDDCGG6MZswK5bCLwUgcvDb6ZGWPeg,5moH1WKHXrJufxNrJpLDzCqCEmVKk4qwaxdpL6VLKT8i,"37,000",0.0037%,$11.32
850,C5eD4FkArzoa41HaxHK1CQ7EZjFxnERkQgmxNkbUPmsC,QqP7cJTZrKKAm6WPvsnZQfCeW2ncQPLJQqo9Ahobbvp,"36,975.870415",0.003698%,$11.31
851,EZtTi1MzZH3QKJ4Pmb2JMNPXiNE5r7244pjrebEPwe5k,gxjzux7BrHan9ZY2Q9XEhy8YxJLWyAJpksQyknUctLk,"36,939.804265",0.003694%,$11.3
852,A7JJrzdxYBzqZ8WPkiSMV4NLbbcRgG3ToYxEQ6oBpgUi,4Ww9oVff8Sm5aKmQthiav6kxWWchXhQGMWkiECikTC5N,"36,920.842518",0.003692%,$11.3
853,GbV6k76zd8quqZsHqu92d67tVvv9TD4uDJavU3R8pShr,GXeECjNFFr3ocfikTHtXtZW5fcdEgLAeXiVjNUdP4MRk,"36,705.520023",0.003671%,$11.23
854,ENSyaNa9fAGybSSUHcMQD6M93XoDgcVesXF6icgEuSSd,5XQywEk1hwPwrBMPYTvq9HyTSiTULMQNXV2FHDHYnStt,"36,537.644613",0.003654%,$11.18
855,DP6CVVCmV9b2o3xQbZ5R82PQ6BbLYcxaKf2CFR3varps,7v5WmN8DjBP2HtLmB3FLyfz9aLDxz2exgUKydqThavga,"36,512.758089",0.003651%,$11.17
856,DCedfrjDrFXNGtMjEfzn47qZpJ49P7KdSdrWew6F1Vxk,8aVUeAyCcX9EMpZpnTU3vZJkdKS5eNwD5wgJVw5yoWMZ,"36,477.24968",0.003648%,$11.16
857,8r9R5G8FWbQPeCAp1FyPgSmGco7puv85gyTriw3rADcf,7TpTrrXWGe4Y2rbdVxfquv3p5CpsWDspDnfCyKzXpigU,"36,276.755805",0.003628%,$11.1
858,GNTWpJkUmSDSp69TDebNgaYTrvcXpeF95bNFzZaStyZ4,6Fq1Z3ZchBWRN255DzdrihKaZ18Lypjc9DmGAJcsRq32,"35,882.170816",0.003588%,$10.98
859,AYtqvNwQ7KqBY2fgiw9wTQVvyMzq7yUe4R2JDhuiJ98V,6XGk9d7jFcZsVxoC19XsWJKyccd6o4SK8WU7DwU97cFE,"35,537.999588",0.003554%,$10.87
860,HfWYUoAdDqjFNCmWohMBPA6LK2e7Jwy2kNse6QpevetU,DCzHqkxTDNvmT9Gc5hkEkcafrkyNHKoBTxsXNGhBT4zX,"35,499.951642",0.00355%,$10.86
861,7W7xSUzMqaLr2MZbruKqTW6K1ynwHqf93Y8FCYjDzAe6,J1GPFCvP1PPGFvR6Ac7MrhUVJyL4jnw98bskBGtEYkBD,"35,378.344375",0.003538%,$10.83
862,57gRMpKZA3Jiv2DMV7H9Hbu9pitnAgixxV6fVCzAfw8s,ShU5ES3H9sVtLfYN9rQhBwARLXqRsH2xjPfVC4G1nmk,"35,260.042073",0.003526%,$10.79
863,EXTkcmNq6AKAgPoRmzwekkSTXpP3Uyk5ayECxhpLFmBb,2sFth57m4fwLCBaQYDHjdBwFmT6h8rqWXuLDCYCWw443,"35,179.485205",0.003518%,$10.76
864,DjXrtANhm7HYvmLBEp6wHiFLrWWjfW3fP9zNQD6GmrmK,3NsSros6FpEpGunFLKBFxVyHLZNk152cZRxVdxeoZ6VW,"35,121.03295",0.003512%,$10.75
865,Gf8zXW9sxr7VAuPWMEtZm9uLCm6V1ccLVdHPGJCCK6CY,5KtGi2KMX7myGsq78HQkVjqrjx1Qzf1jNrrQJFpnyhGW,"35,085.811659",0.003509%,$10.74
866,AZwbPNwxfe6XnGn6hMz2UCkWoxN8oS3WFK2GYvz9cGyo,GuRvnogWoE3cv7xKMQQNKniRFhCh968Zn2rhpG8Z2TgK,"34,985.581992",0.003499%,$10.7
867,7vaMvQiu8axq5B9oRtK8A38ZoSnnqxf6pSyYuKefAUNy,4cuMSgJmY9N7dW5c2rHLvM4fMfL6bABEkwcwapCUQxjq,"34,960.088814",0.003496%,$10.7
868,DYrc3Z3s6brjWbHVNSUp4g7L1hdnq7FkQD6yeAtv1wXA,5ETNFcvnT4L6u1TnZrWhdhC3KBM3U5cRTyzcAjpkcPgY,"34,701.499655",0.00347%,$10.62
869,3WV7JxASgRYodwFUNxEkJSgUV6uCPx61u2uA6rmaHaQZ,FrAEy9jaGQ7PwW8T4x7j5H2BVyb2xCxaUmbGFSHYWtiF,"34,635.775721",0.003464%,$10.6
870,BzKX3k71CksTwL2uo7CTnS62NEbWfpLYULAv92HRoqht,8bTmYRKuJbs2RFL9VWuXuVtAy1dPsdmF66vCHKqybwrY,"34,556.638329",0.003456%,$10.57
871,JA9LWtZTsnHzgXY9HMXW15UoZKB8qhSrpX21keCtdyUv,3eizjCCjg8HBeQ8sWihcoLM3k4ZDKjK8x7qDxDAKWL8p,"34,533.421223",0.003453%,$10.57
872,2cwbVzXXK5QNLvNMHzYKwcyrXuczC9SRNF4ia6vZN9gK,ESJ8tVpB9VkdSrTBwERAajJNr9A9CD9GRd7xKzG4fLvK,"34,458.119639",0.003446%,$10.54
873,8PudsQnAXRnJM94FopBuk3mgopp2szh1QbRTyi7UDXMV,Aib1oh9R4CysyCBoRJmmyNdPqZjGdaffwTYQHhrS3AfT,"34,403.699204",0.00344%,$10.53
874,5iEyUJ54NQYhLzCbEcd3MF3RJi26BJYZmajSH8vpDebj,4cAh4rWn6KbHCkDNTqpT7x3DufGj8BiZkDenN68fU5wH,"34,391.818147",0.003439%,$10.52
875,HQ5uoujDnXWAH8AgUgo7MnrSHY9CjtCbQpZSd1ENCwTj,gfBnrmFvjpbwbD4c17KyBkV1stV7g3hMjkFnt8k7V74,"34,314.067673",0.003432%,$10.5
876,33WgjR8j3PJ9MAQQ77Sf75Uf6oX7iUejxFDHAacxDkWb,FgLD4ditZ9eDq5DQ9Yg5NaCsFK2myVrVMSmQF9ZrPiTs,"34,171.487165",0.003417%,$10.46
877,C5gQBCL839LzGcHjH9DJGES7ZrhBTP24YW3aCYphgoX5,7rHZYTSFBNQyoQdzk96xiHbEy1GdfEmvL9ixppJQhUQM,"34,152.628162",0.003415%,$10.45
878,7xAGMH3CHt4W6fWQLrexdffzEmtwqLhc3LoQmsemphh1,3woktbN5PGGWpBFDfaEyVD7mn6B2eYWuLeReUhKqLbiT,"34,023.484373",0.003402%,$10.41
879,8A8v3YPWHNUJWXHZmTkLPnmtY1B4ePWQxTvudtxfpGz8,2GJ9BRQiNQbA4ovoTqxfwU7EfofTuhCYsH3Ho6FfgUj3,"33,931.154532",0.003393%,$10.38
880,J7qvJdEb3FKf5aC8Z4PHM3KLt7jH5wH211LTP1svru8B,2U5Xh67kcPtPcApKqen3UUSGfvcrwmtcxqxhgpQQRc3X,"33,859.166077",0.003386%,$10.36
881,Hi6vSfnHvnvN4mQArnDP5qBD4yG1BPWy1bjLnAhxHBAH,2qu8Ajk55AYDHfm542wLXSH7CjiS8oBW1EuVHawHdDm2,"33,802.787723",0.00338%,$10.34
882,LsBr7T3dWWhqVnzysUMRveH9LW6RwCzc6PuzuZdB8zL,GXM7EgyJvnzPkrLkh4rNmkgjXtE5BZLR3Enqh6AZLrrF,"33,646.172096",0.003365%,$10.29
883,CmLLQWkKqEAcrDSSUEr84CEjVeVJMQqGVhUUEcvxJ3Be,9dhBzbDe38D3AGMbiE65emoQftfqbTCo6CMD7L9Bfank,"33,619.731073",0.003362%,$10.29
884,GKMpqeuJrtT6hz8QUB5bgf8PaRQFBVfwHLpuBqTuiUZL,Gfpph7GsN1KuBeAnzFSVCqnm8DGoDPiAGfYoCFyQZ47e,"33,494.91624",0.00335%,$10.25
885,6EpaR8ZPjsqPmjoMrEx1FqQeQBfLZcN2zcfWeZezA3db,GFD797uvmnyDCQHz8BcEmSExVyzTbG6tYcaeJfhxjYna,"33,162.656384",0.003316%,$10.15
886,7apL8uV7MuZZsXaunBNcdyYAfFkoBE6nUEzuKagMVpTa,EykLuyen2NUdgxHsM9b1fJAyYCRZNeqVTphAagh1UGiD,"33,103.70917",0.00331%,$10.13
887,HgstVNff5H1AtL4yfQKx47LhCJm5ZpiZ83J35PmDcAmY,CZDHHwJgyRmo7YkaC1HLHyoMUT44B3A9vzwFoBZrbt5z,"33,094.475023",0.00331%,$10.13
888,J7E72rJmiAPSBocTe3nDf723Z9R9gasVdBxetvk3KEns,DKg3bioggNK7qrfyFfjPpHVfyy1xxTngNnoJUdbHY6Cz,"33,073.701002",0.003307%,$10.12
889,DZmWhnPX7FWq7pWY5fAb4Uhh11YNaXEMiNABz9P6cZqE,2hBukQy9TbU4Srjdiq5baDT3WT3ZMSa6kZjrUZR2rifZ,"33,026.937016",0.003303%,$10.11
890,2Bsncp9dL7aVYTrWdCzfaneLo8TaHA5Q5StHbHob6LQv,7crdKEfz5e3AjdeaoytX569MZhjX2fu88R5F2KkEJp3U,"32,776.855064",0.003278%,$10.03
891,EsyPprwwGkuWq3akLiuyZnyemNufbpWzWxDDJCv97anV,DeFANJbjfv8LTTNKp3eBYxjyqFLx6ffsknhaE1VQuenq,"32,562.936625",0.003256%,$9.96
892,H71jC6gYg1WjfTGZ5DgVfd2FvPaJnU6RNxvV7Xs7vc9A,HhGR5Znm3hVYthmpcBkRHQ8WncyXG3GQ4FJyWxF3WrzR,"32,544.51114",0.003255%,$9.96
893,H9EJcZR63bPEncSnmgkorZN5b6mbb5gqoQ2fNjJway5Y,Bgj5QDqutJ9NZQwrVWgYCVxizbjKyQVShBrTcWWFhAjV,"32,450.350194",0.003245%,$9.93
894,GSEGX6C8CCAzes2xq5q1mrQ5xnYac1hz1MHQfZD38QVR,FTu9XSv7uanrb6ehdkTBQGNYsDqc71GwCS67XQ91atgA,"32,323.113648",0.003232%,$9.89
895,BrbnPZ8YhWYieneoUSm8Qrq4dYFyDxq1ocnTC8Txze9s,EJCAKGiqaPDfdyWDw1pwSjvNmy5MTuBppuXnUN39Gs5v,"32,176.039191",0.003218%,$9.84
896,ADVZEvLAWVCsQMGi11YBUw7ZPXXfUmVNJudfCzuhymTJ,8o1F6JAddwd5d8E1WxNkpYGju5xR3gkUbQp7JqFePdwo,"32,129.975455",0.003213%,$9.83
897,J7KpeQo73ZhaG3sSzYrwtYL9LKWhFmtx1zowtu4MZa79,HRiWM6whHdC1ERCNk6bqj9bipQgC6mrkEMW3ctHaLzjk,"32,095.954626",0.00321%,$9.82
898,FLFUZQKceFd8zATLePeUAurJMSH1LKqhYU1rxt7nQv9n,C5wj6rRocqkBGJ7q19f2pc8uww3m1XDKSNYXMSywbswL,"32,061.186619",0.003206%,$9.81
899,7V7pmpBGV8cjS2BSQP6yH7FQqQnwSihtQBa2BWCeXph3,Dz7WAKjB1oMjZqNLyfSkdHuWyFTbHetLg19CsttqTrfy,"31,878.052831",0.003188%,$9.75
900,E9Wo8k3MYEzgU5ia9VMVNb6xqW3sqcjmQ11WSpZR1jpG,AgFSquWvzKZ4UTMWx9R3vbkcFctbco9NN6b65bytZmCL,"31,817.15759",0.003182%,$9.74
901,3CgvbiM3op4vjrrjH2zcrQUwsqh5veNVRjFCB9N6sRoD,6fvPsvksZoSHm38h2FFCvWCKby9NRAejKYqaSN8UWvi8,"31,705.611629",0.003171%,$9.7
902,HbNYcr7UoC9j5RLBvabV4m6KqrDfxv64gpAp8kbWCqCe,7U2jGKnYJawMYTgQ7CfUTB2UgnYYA8tmj53R3Cm7TzFc,"31,632.071477",0.003163%,$9.68
903,DYMBU2z5BDkbmVoZKGKXb6x5HSZkz1sUVxabo88MjGhp,E1upF99Dzo8JWrZGoZxeGpH32G8GAg2LXUhq4uKCUZfz,"31,401.705195",0.00314%,$9.61
904,AYcstNmMGPCU5UbyKtiKjZS9kNgbn34HWRKGvmoSj3g9,EpnEFX5bi4sDU6WQ3aTPiaFhbCD2pq1gmzV4PoWDeaWw,"31,182.868802",0.003118%,$9.54
905,j1oxqtEHFn7rUkdABJLmtVtz5fFmHFs4tCG3fWJnkHX,7VNTWuH9byXZiB1dZrtCkWo5apg6q5JtEBwVSKcFGBxE,"31,182.55187",0.003118%,$9.54
906,1yTgHtdnUCwMxcHnA1f96j52YvtQn1522F6SxkDe7ww,EDRCokziQFv523VpsuJvLG5KWL2pKa49CH3zyyMjNnRn,"31,157.667237",0.003116%,$9.53
907,BgrUTPsUzz3aVrVfMQGqun5DCLf1Yctti9XgCU5CBGtK,BfypxkyPWx6vzXi8y77iD4Ei8bE4pcfMwyormQVfXkSr,"30,890.127198",0.003089%,$9.45
908,8NrVFohcYMbj3szjLFq7ccAEZNRL4hzJnu79nDz3AYuA,74okogwdGowmTZTvnA2q6HXaHQTqxZ1GsNfZy9TTZRCr,"30,782.661342",0.003078%,$9.42
909,APmZRfzRqRnkw25Tkv9yjhpY5kgnazAWZV9f25naQwQb,BDnzA1KEq9sQfD4sAdxpCi1T4RsxqhkK94uK6x26xSxE,"30,695.272592",0.00307%,$9.39
910,FdjcqkRWaPFtzhUacK27qTDWF8WBt4grTgnY6JYiZrx9,5bwW7tNG6pheXMBM78fK2fwMWcjZWoq5AJFnaB1uBJWk,"30,481.030294",0.003048%,$9.33
911,9ExZcbAvJtRsGAwCKiJKiu64qBBhV8Y2fVvaR6JuUWk7,3nPwbUZ4jQNfZifgjGW2z75WFsfLPuh6QUDg8hafAHAF,"30,442.104596",0.003044%,$9.31
912,3QeHRENbSijwzjnwcPMg2uVSbyKQDY4ZgUuMxegm5Kqh,3YdrGVhkLX47CUoWYJPCo2qJUSq4uQ1VhcE8Xkpj6M56,"30,416.790975",0.003042%,$9.31
913,CLSRhPcQvCpTxyiZa98LMRWG9tRQCafdRpm9NLUtLPSp,EwdXzCMCy8cxvkcnF6D4csou5zLfTswCAVudsoFEYUPM,"30,208.087121",0.003021%,$9.24
914,Ai6XEMpD7SCBGfZaHT24KYs2siKqEhV5gizEYrj8yPZE,CcF9YEpCiHghMRYT9nF7irvhtZK2kZNGwFmhgxg8QMrW,"30,160.338053",0.003016%,$9.23
